Name,Precursor,Product,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5
dhCer d18:0/16:0,540.5,284.3,5997,5327,5974,7507,6830
dhCer d18:0/18:0,568.6,284.3,3490,3269,3338,2736,3072
dhCer d18:0/20:0,596.6,284.3,1315,1526,1227,613,838
dhCer d18:0/22:0,624.6,284.3,10619,5778,7501,7054,5176
dhCer d18:0/23:0,638.6,284.3,5699,3777,3604,2408,2599
dhCer d18:0/24:0,652.7,284.3,11060,10808,11079,8937,8962
dhCer d18:0/24:1,650.6,284.3,5519,8607,4918,4326,3267
